triple_id,doc_id,primary_failure,all_reasons
MPT-d8456922917fe915d36d,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-d8459e9cc427431e9359,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-d84ee2fd927c87b6c608,MP017,evidence,evidence_invalid;relation_not_entailed
MPT-d85265862e546fe6a5d4,MP003,schema_type,relation_type_invalid
MPT-d8635c3f1c22015120cf,MP005,evidence,evidence_invalid
MPT-d8642f773be92771f222,MP019,evidence,evidence_invalid
MPT-d87ffa0e7f95f9fd8dd0,MP019,evidence,evidence_invalid
MPT-d88367cd9288066c1237,MP004,evidence,evidence_invalid
MPT-d886801faf89a755afdc,MP019,schema_type,relation_type_invalid
MPT-d8890f6999113fe4bcaf,MP005,evidence,evidence_invalid
MPT-d88bed971a36c597274c,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-d894c92c6cfacd8e5172,MP003,evidence,evidence_invalid
MPT-d89fe8c01d2e8d1549f3,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-d8a368e201f69c611c1b,MP019,evidence,evidence_invalid
MPT-d8a7af2f854b383ec883,MP001,evidence,evidence_invalid
MPT-d8aefc78b0fcb3564e00,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-d8afcbb8cfbea251474f,MP001,schema_type,relation_type_invalid
MPT-d8b46255d2c00d9c03fd,MP003,schema_type,relation_type_invalid
MPT-d8c8ebcfbd6c55f2be09,MP015,schema_type,relation_type_invalid
MPT-d8cfb112e329fbe455c3,MP005,evidence,evidence_invalid
MPT-d8db289d3688fa840372,MP019,evidence,evidence_invalid
MPT-d8e2d9ebe79dd9a14129,MP003,schema_type,relation_type_invalid
MPT-d8e60fa05a2a72938414,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-d8e9012ac125db08804f,MP001,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-d8ea403210f9b28458c6,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-d8f37be5d77f91f0b503,MP001,evidence,evidence_invalid
MPT-d8f3890de52810028793,MP017,evidence,evidence_invalid;relation_not_entailed
MPT-d8ff99b0e51aff3df592,MP021,schema_type,relation_type_invalid
MPT-d90560cc6e58981db09c,MP019,evidence,evidence_invalid
MPT-d90b7186e1ec0e821de3,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-d926fe95aa2c1cc621e0,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-d92d54363f274cd178c0,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-d935eab20a95bbd41c3d,MP001,evidence,evidence_invalid
MPT-d93d07ddca591a94515d,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-d94ef45bf9baa26123b0,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-d966a47882a9de42f15c,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-d96fc9e6d90298221db0,MP002,evidence,evidence_invalid
MPT-d97e8f09799e151c2fba,MP002,evidence,evidence_invalid
MPT-d9802932c2f66d8cf0eb,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-d983d9490f96a65f655d,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-d99d26c308dbb7cbac49,MP002,evidence,evidence_invalid
MPT-d9b53d89703986144d25,MP015,relation_support,dual_qwen_relation_not_entailed
MPT-d9c95064face1312e9ea,MP002,schema_type,relation_type_invalid
MPT-d9d56d23ff4cbb803b9b,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-d9dc14cdf17b11b42ef4,MP015,evidence,evidence_invalid;relation_not_entailed
MPT-d9ddd8fa6c5009998907,MP019,evidence,evidence_invalid
MPT-d9f085c53ae6b114c385,MP005,schema_type,relation_type_invalid;evidence_invalid
MPT-d9f46b66392e2092c924,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-da0ff1843f78b2c684a6,MP021,evidence,evidence_invalid
MPT-da159d2f1b3a9b2934e0,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-da1c14780841f20df896,MP020,schema_type,relation_type_invalid
MPT-da25eff8bd3ee4a40e48,MP019,schema_type,relation_type_invalid
MPT-da26017cc24a7369ea06,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-da26245bc925f9400639,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-da39191907ed3f1dda07,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-da393945282edc2114d4,MP020,evidence,evidence_invalid;relation_not_entailed
MPT-da411b99d82d7959d338,MP015,evidence,evidence_invalid;relation_not_entailed
MPT-da47921eb9e4d57f15e8,MP019,schema_type,relation_type_invalid;evidence_invalid
MPT-da55fc6ecc0c6702bab6,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-da661880a4c716ec259c,MP019,evidence,evidence_invalid
MPT-da6c9f17bb334d9d8330,MP005,schema_type,relation_type_invalid
MPT-da743479e5438894803a,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-da7f211716c3c1a52f17,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-da874a4cb007069f3880,MP019,evidence,evidence_invalid
MPT-da8aef4b27583a6543fa,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-daa14462446c8fef8515,MP002,evidence,evidence_invalid
MPT-daa52db502b6be8342ad,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-dab49bca94c43cb4c325,MP019,evidence,evidence_invalid
MPT-dabc5c8f1a28562217a9,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-dadb26801b78073b915c,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-daf989b2fa1729e56562,MP005,schema_type,relation_type_invalid;evidence_invalid
MPT-db042edec3eaf541437d,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-db0439662c4376793c70,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-db15004caa0a6970599f,MP006,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-db18e54a5b53cc83e8f4,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-db25ebf393ef49a4b21e,MP004,evidence,evidence_invalid
MPT-db2832a3b3c0d4cdc862,MP002,evidence,evidence_invalid;relation_not_entailed
MPT-db39b5b841cbdac32293,MP007,evidence,evidence_invalid
MPT-db3a3da1a7a9f08a130b,MP019,evidence,evidence_invalid
MPT-db60710eaca1d8712146,MP003,evidence,evidence_invalid
MPT-db6b1585acab1db24d15,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-db7d03866d7e74afe14c,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-db9fd4455ffc9f02bcd9,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-dbbc8d6527911cd546ca,MP003,evidence,evidence_invalid
MPT-dbc4e4f2cfed3158f8d7,MP019,evidence,evidence_invalid
MPT-dbc9eacdfe65cbf38cdd,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-dbd58591660b0cd71b6c,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-dbf718946dc2ea108f54,MP001,schema_type,relation_type_invalid;evidence_invalid
MPT-dc07b7ed452242e5cb06,MP001,schema_type,relation_type_invalid;evidence_invalid
MPT-dc10038925ae886707ac,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-dc16a65a332fcc79dc7f,MP002,evidence,evidence_invalid
MPT-dc21930affbac9c10600,MP019,evidence,evidence_invalid
MPT-dc3deaa342f8b48c9167,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-dc6d5862991a6bd3bc95,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-dc7c763a02d16da498ec,MP003,schema_type,relation_type_invalid
MPT-dc82d4c31c2aa99f1039,MP019,evidence,evidence_invalid
MPT-dc8ceb3f0cf9a983f8df,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-dc8f3e6c251b72a951d1,MP019,evidence,evidence_invalid
MPT-dc92b00c3ba47380f512,MP005,schema_type,relation_type_invalid
MPT-dc9a2409710fba168a14,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-dc9e7fa6fcb2a1b8f9ef,MP019,evidence,evidence_invalid
MPT-dca31d0a6a5aeb4d32cc,MP019,evidence,evidence_invalid
MPT-dca4f628b25ff1493c44,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-dca6c452bb2e14ccf9df,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-dcc6e2f3edb1645dc9b6,MP002,evidence,evidence_invalid
MPT-dcccb2b8c10b6e13bfeb,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-dce93cc988f7ea55f972,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-dcf332ef19c97e9afec0,MP002,schema_type,relation_type_invalid;evidence_invalid
MPT-dcf3c548656eb53e5866,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-dd11ab2408f2a914b8e4,MP019,evidence,evidence_invalid
MPT-dd38577c34aa4b125f5e,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-dd4b75a7dcf4dfca15c7,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-dd677916a4b8fa424993,MP016,schema_type,relation_type_invalid
MPT-dd6a08f13435ab99c6bc,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-dd752acee8a142a3b77d,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-dd836759bf9d6143a1b6,MP002,evidence,evidence_invalid
MPT-dd9aa5ee6cb6927e1816,MP019,evidence,evidence_invalid
MPT-ddacf22dd7b5037a3738,MP020,schema_type,relation_type_invalid
MPT-ddbc58e8f547f5feae60,MP003,evidence,evidence_invalid
MPT-ddbf32f9aa9041e05582,MP003,schema_type,relation_type_invalid
MPT-ddf5413fa38f8081d14c,MP001,evidence,evidence_invalid
MPT-ddfeca364db7d07e6be1,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-de01adb7fad975572963,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-de2a9eb8137f95f6c7c0,MP001,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-de2fafcd52d4edad07b9,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-de3c9621c7dfbf1b1d20,MP002,evidence,evidence_invalid
MPT-de48f189c823a9281bb6,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-de5219b4f9feb5ba4988,MP004,schema_type,relation_type_invalid
MPT-de52241ad3cae1b049c4,MP020,schema_type,relation_type_invalid
MPT-de5a4fe39d01587442fc,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-de5d1d47f07e2b4ee844,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-de634b4bd9bd5e1e9d57,MP019,evidence,evidence_invalid
MPT-de7edce5451053b0d025,MP004,schema_type,relation_type_invalid
MPT-de80dfe6918430bc36b5,MP022,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-de81701d38b487fd0b8f,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-de87939b4aa5ccb025db,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-de8bc99dd967b2c58c28,MP018,schema_type,relation_type_invalid
MPT-de904e855b336fde5199,MP015,evidence,evidence_invalid
MPT-de98e197b863016c0583,MP022,evidence,evidence_invalid;relation_not_entailed
MPT-de9a95d13cc25d6c891a,MP002,evidence,evidence_invalid
MPT-deaef4e7a59341c12b6f,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-deaf43862849130fea6d,MP002,evidence,evidence_invalid;relation_not_entailed
MPT-deb3d772183f07933395,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-deb525e5763698714286,MP019,evidence,evidence_invalid
MPT-deb8aa25e72940b943ee,MP002,evidence,evidence_invalid
MPT-debc67928b7a5996af5e,MP004,evidence,evidence_invalid
MPT-deddbaa1f62593a1cbb8,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-deea8e7619d9162d4db4,MP007,evidence,evidence_invalid
MPT-df1645fde19866f6b618,MP003,schema_type,relation_type_invalid
MPT-df21c46ef29526898665,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-df23aea5baa4a87549fd,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-df4d621d8a4e4a485edb,MP005,schema_type,relation_type_invalid
MPT-df5d760b6992516b0948,MP002,evidence,evidence_invalid
MPT-df5ffd52a69f1ee3f077,MP005,evidence,evidence_invalid
MPT-df63b15f6ceac7f259ac,MP002,evidence,evidence_invalid
MPT-df7466d519c269f1a2e6,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-df79c6e2e25a5afdb2a5,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-df7d5f13b2bcda6cc161,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-df935d67f2676090fa20,MP001,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-df9fa2579542bde15875,MP002,evidence,evidence_invalid
MPT-dfa2ccbdfbd3199425d2,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-dfac41d16bbe4d7cff63,MP002,evidence,evidence_invalid
MPT-dfc76897b35f19764cac,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-dfcc5b53619a29d6c4c4,MP003,evidence,evidence_invalid
MPT-dfd0bee0531c8de542a7,MP015,schema_type,relation_type_invalid
MPT-dfd1f830cc927d144703,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-dfd5c4424a6502ea2226,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-dfda920fe78eeeb8314b,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-dfe7c035af8185027bd3,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-dff2db4e495ffc46dd43,MP018,evidence,evidence_invalid;relation_not_entailed
MPT-dff87ebc46b044622d62,MP019,evidence,evidence_invalid
MPT-dffd6cf1ce6ff90d28ba,MP018,schema_type,relation_type_invalid
MPT-dfffd750531e6853822a,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-e00aec698177e2bb60b3,MP002,evidence,evidence_invalid
MPT-e00dc4906f430eb9e85d,MP019,evidence,evidence_invalid
MPT-e02440bce77d6a018e36,MP002,evidence,evidence_invalid
MPT-e05518869fb0ba7ec746,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-e05c258f16e537e558ad,MP015,evidence,evidence_invalid;relation_not_entailed
MPT-e05fe28aa4c6195f9f3d,MP019,evidence,evidence_invalid
MPT-e064ec380d4022460a6e,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-e07f90025fb0ddaf7933,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-e0891431d62fff857dc7,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-e0ab85e1f59808334819,MP005,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-e0acb72280b8023a3b73,MP022,evidence,evidence_invalid;relation_not_entailed
MPT-e0c762af35a2729893b2,MP022,evidence,evidence_invalid;relation_not_entailed
MPT-e0cef034037c06d6c29e,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-e0d3e9cd9e742b949a4b,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-e0daf141fdad4939d634,MP005,evidence,evidence_invalid
MPT-e0ddb9156cc33b11e1b4,MP015,evidence,evidence_invalid
MPT-e0de05f36b59386020ef,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-e102d936f14909349b82,MP015,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-e111a9b5282f5b0e6369,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-e11b9da314ecc61abcf4,MP003,schema_type,relation_type_invalid
MPT-e11fdb1fc8cee07bd5eb,MP006,evidence,evidence_invalid;relation_not_entailed
MPT-e13881234aa918d65f4b,MP001,evidence,evidence_invalid
MPT-e141ae58c3be57fb0ade,MP005,relation_support,dual_qwen_relation_not_entailed
MPT-e142aa6156f0e8dc2beb,MP002,evidence,evidence_invalid
MPT-e147d209f2abba260f80,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-e14d72fd361be0d46da0,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-e16493c32a5e25f36df4,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-e166173b5e3045ef9614,MP002,evidence,evidence_invalid
MPT-e16c0d8915f5bf108539,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-e17243199922985deebe,MP017,evidence,evidence_invalid;relation_not_entailed
MPT-e17640bdbcd98a371b4d,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-e17a6cc759c65567b943,MP015,evidence,evidence_invalid;relation_not_entailed
MPT-e185e0fff58993b43efc,MP007,evidence,evidence_invalid
MPT-e18f4562af54e7b8a02b,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-e19192e51b538f168578,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-e19a5e7fb1dd42dd5ec4,MP019,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-e1a398473936f1ffdcae,MP020,schema_type,relation_type_invalid
MPT-e1abb2374b780672bda4,MP022,evidence,evidence_invalid;relation_not_entailed
MPT-e1ae97ffa900edb15830,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-e1afc296f4d9205f2686,MP002,schema_type,relation_type_invalid;evidence_invalid
MPT-e1b44e087bb94c4e24eb,MP003,evidence,evidence_invalid
MPT-e1ba910a61b903c1c452,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-e1d47b0f843da72f68b3,MP003,schema_type,relation_type_invalid
MPT-e1e0550f734e51eac973,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-e1e7d0344ddac3b0d5df,MP001,schema_type,relation_type_invalid
MPT-e1f04e2324bca8028d76,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-e1f6b1f0e0a70a60413f,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-e20d0e10a5a58d65c506,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-e210973de920e7be55b8,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-e2178d34520ab1f8408a,MP003,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-e221c740a824cb839d82,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-e22748a8cf3176ef62f3,MP015,evidence,evidence_invalid;relation_not_entailed
MPT-e242eb21ab1359c2e2b0,MP001,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-e24f6418b5f9bf87bf3f,MP007,evidence,evidence_invalid
MPT-e25234c4427efc264559,MP002,evidence,evidence_invalid
MPT-e280f283b16ea1770b35,MP006,schema_type,relation_type_invalid
MPT-e281b09137babaeac6a0,MP002,schema_type,relation_type_invalid;evidence_invalid
MPT-e284f88bd950e6f0e863,MP022,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-e288360c01c892396292,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-e28cc0b11bf3c8b41607,MP020,evidence,evidence_invalid;relation_not_entailed
MPT-e29c3bbed5012b9a3ae8,MP019,evidence,evidence_invalid
MPT-e29e48a315a3a82583cb,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-e2aec3d6b7fd83337b56,MP019,schema_type,relation_type_invalid;evidence_invalid
MPT-e2c1a80ca3acc5a92c5a,MP019,evidence,evidence_invalid
MPT-e2d1331e0c5ce34a536f,MP003,evidence,evidence_invalid
MPT-e2d8e05f2b8abf5b34ee,MP005,schema_type,relation_type_invalid
MPT-e2f58babc6a8fdfaa42b,MP003,schema_type,relation_type_invalid;evidence_invalid
MPT-e303b73890fb76e712b7,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-e30430fdd6ceba75a9ee,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-e32d9679ae39b89a7bb1,MP003,evidence,evidence_invalid
MPT-e331c376f69cbd953d78,MP016,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-e336a7bc190d2ec8466b,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-e338bcc96a4bbdfab539,MP002,evidence,evidence_invalid
MPT-e33d3b1d9a3b06ec57cf,MP017,evidence,evidence_invalid;relation_not_entailed
MPT-e33ebe3aab5b8f8e1b9c,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-e342a567f78117e2d16d,MP018,evidence,evidence_invalid;relation_not_entailed
MPT-e34f749cf720b522bca1,MP002,evidence,evidence_invalid
MPT-e357793f1bd1a1de6a63,MP019,evidence,evidence_invalid
MPT-e35c983c8f028ed7efb1,MP021,evidence,evidence_invalid;relation_not_entailed
MPT-e364555aa026d6197b49,MP019,evidence,evidence_invalid
MPT-e36dd43dd13dcab83015,MP004,evidence,evidence_invalid;relation_not_entailed
MPT-e3729b18ee995330a0a1,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-e377ff9f68b4d651b269,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-e37d291330f338174f36,MP001,schema_type,relation_type_invalid
MPT-e393ca3a68e48bf451a4,MP005,evidence,evidence_invalid;relation_not_entailed
MPT-e3a5644cb1b5767d8a8a,MP022,evidence,evidence_invalid;relation_not_entailed
MPT-e3a809f40ce973d9b91c,MP020,schema_type,relation_type_invalid
MPT-e3ac1b4c1c8c9d9053c2,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-e3be0bb6fff20704a264,MP001,schema_type,relation_type_invalid;evidence_invalid;relation_not_entailed
MPT-e3d7b7a65036eb84ea76,MP019,evidence,evidence_invalid;relation_not_entailed
MPT-e3e2aa72cb1bdbf02be4,MP019,schema_type,relation_type_invalid;evidence_invalid
MPT-e3ea7ad2112b4de712bd,MP019,evidence,evidence_invalid
MPT-e3eb6749f83156b11740,MP006,schema_type,relation_type_invalid
MPT-e3f611d7272a327c1ae0,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-e410b47a88290f17e60c,MP017,evidence,evidence_invalid;relation_not_entailed
MPT-e42b25d54879272f21cc,MP001,evidence,evidence_invalid;relation_not_entailed
MPT-e42fd98964cb47a96cd0,MP002,evidence,evidence_invalid;relation_not_entailed
MPT-e433525e8f781d6ecbc4,MP003,relation_support,dual_qwen_relation_not_entailed
MPT-e435f33a442b910311a0,MP016,evidence,evidence_invalid;relation_not_entailed
MPT-e44cac18b4fec7d73779,MP003,evidence,evidence_invalid;relation_not_entailed
MPT-e456f122578361a7744b,MP016,evidence,evidence_invalid;relation_not_entailed
